,popularity,vote_average,title
2768,35.522027,5.7,21 & Over
2769,10.573191,6.8,"Paris, je t'aime"
2770,4.898437,5.9,Resurrecting the Champ
2771,17.632446,5.4,Admission
2772,1.780065,6.7,The Widow of Saint-Pierre
2773,26.373864,5.9,Chloe
2774,1.647335,4.8,Faithful
2775,12.321302,6.5,Find Me Guilty
2776,43.444135,7.7,The Perks of Being a Wallflower
2777,1.279106,4.5,Excessive Force
2778,3.680896,6.4,Infamous
2779,2.996284,5.6,The Claim
2780,10.475368,4.6,The Vatican Tapes
2781,30.952377,6.3,Attack the Block
2782,4.267466,5.8,In the Land of Blood and Honey
2783,34.532418,6.6,The Call
2784,6.116436,5.8,Operation Chromite
2785,1.714972,5.3,The Crocodile Hunter: Collision Course
2786,19.664699,6.4,I Love You Phillip Morris
2787,6.537986,7.1,Quest for Fire
2788,13.349012,6.7,Antwone Fisher
2789,6.796079,6.9,The Emperor's Club
2790,35.268557,7.5,True Romance
2791,7.453347,5.9,Womb
2792,13.939054,7.5,Glengarry Glen Ross
2793,11.892615,6.0,The Killer Inside Me
2794,5.69872,6.0,Cat People
2795,8.780512,5.4,Sorority Row
2796,4.021389,8.4,The Prisoner of Zenda
2797,15.817096,7.1,Lars and the Real Girl
2798,34.821223,7.7,The Boy in the Striped Pyjamas
2799,22.022228,7.6,Dancer in the Dark
2800,0.139384,6.2,Oscar and Lucinda
2801,2.950618,7.3,The Funeral
2802,7.497306,5.8,Solitary Man
2803,26.396191,6.3,Machete
2804,6.546037,6.0,Casino Jack
2805,28.670193,7.0,The Land Before Time
2806,9.572705,7.4,Tae Guk Gi: The Brotherhood of War
2807,0.903529,6.3,The Perfect Game
2808,47.584643,7.5,The Exorcist
2809,50.152327,7.5,Jaws
2810,60.767168,6.4,American Pie
2811,11.103202,7.6,Ernest & Celestine
2812,15.26213,5.6,The Golden Child
2813,6.035152,6.9,Think Like a Man
2814,10.297189,6.2,Barbershop
2815,22.434102,7.3,Star Trek II: The Wrath of Khan
2816,41.249004,6.4,Ace Ventura: Pet Detective
2817,23.161754,7.0,WarGames
2818,19.195399,7.0,Witness
2819,21.958055,6.3,Act of Valor
2820,45.477802,6.7,Step Up
2821,12.60629,6.5,Beavis and Butt-Head Do America
2822,40.631671,7.3,Jackie Brown
2823,26.219598,6.2,Harold & Kumar Escape from Guantanamo Bay
2824,64.504747,6.6,Chronicle
2825,3.389249,6.2,Yentl
2826,14.779537,6.6,Time Bandits
2827,6.703319,4.7,Crossroads
2828,49.070321,6.5,Project X
2829,21.933822,7.3,Patton
2830,20.624896,6.6,One Hour Photo
2831,8.083995,5.5,Quarantine
2832,11.135734,5.5,The Eye
2833,4.623609,4.7,Johnson Family Vacation
2834,11.510281,6.3,How High
2835,15.085981,7.2,The Muppet Christmas Carol
2836,18.422327,7.3,Frida
2837,8.410688,6.5,Katy Perry: Part of Me
2838,74.358971,7.6,The Fault in Our Stars
2839,18.422008,6.9,Rounders
2840,15.896312,6.3,Top Five
2841,8.61659,5.4,Prophecy
2842,6.044161,6.5,Stir of Echoes
2843,29.019504,7.4,Philomena
2844,6.2464,6.4,The Upside of Anger
2845,5.315213,6.6,The Boys from Brazil
2846,16.931846,5.8,Aquamarine
2847,64.610671,6.1,Paper Towns
2848,4.480167,4.3,My Baby's Daddy
2849,29.223881,7.4,Nebraska
2850,7.710797,6.7,Tales from the Crypt: Demon Knight
2851,1.081822,5.4,Max Keeble's Big Move
2852,16.183746,5.6,Young Adult
2853,47.992817,6.6,Crank
2854,1.20245,5.3,Def Jam's How to Be a Player
2855,0.700792,5.3,Living Out Loud
2856,10.409253,6.1,Just Wright
2857,14.345428,6.1,Rachel Getting Married
2858,6.803763,6.4,The Postman Always Rings Twice
2859,19.944479,6.4,Girl with a Pearl Earring
2860,26.967494,7.9,Das Boot
2861,3.444542,4.6,Sorority Boys
2862,74.817641,7.8,About Time
2863,21.064082,7.1,House of Flying Daggers
2864,16.40512,6.1,Arbitrage
2865,32.940597,6.4,Project Almanac
2866,13.427427,6.9,Cadillac Records
2867,5.359381,4.9,Screwed
2868,8.708229,5.7,Fortress
2869,4.330428,5.9,For Your Consideration
2870,7.594593,6.0,Celebrity
2871,4.770195,5.8,Running with Scissors
2872,1.623338,3.0,From Justin to Kelly
2873,2.993939,5.7,Girl 6
2874,10.536092,4.6,In the Cut
2875,8.290636,6.6,Two Lovers
2876,3.603842,6.0,Last Orders
2877,27.65527,6.7,The Host
2878,1.379643,6.8,The Pursuit of D.B. Cooper
2879,9.164386,6.9,Ravenous
2880,9.779444,6.5,Charlie Bartlett
2881,32.523573,7.3,The Great Beauty
2882,2.24888,6.4,The Dangerous Lives of Altar Boys
2883,27.322212,6.5,Stoker
2884,12.664787,6.9,2046
2885,3.004432,6.1,Married Life
2886,4.795244,6.9,Duma
2887,5.841285,6.5,Ondine
2888,5.327714,6.8,Brother
2889,3.582733,6.2,Welcome to Collinwood
2890,2.678715,6.1,Critical Care
2891,9.728143,6.1,The Life Before Her Eyes
2892,2.303865,5.3,Darling Companion
2893,11.237374,6.8,Trade
2894,1.906807,6.5,Fateless
2895,2.695896,5.2,Breakfast of Champions
2896,1.416796,4.8,"A Woman, a Gun and a Noodle Shop"
2897,11.636883,6.7,Cypher
2898,4.793348,7.6,City of Life and Death
2899,0.738652,3.0,Legend of a Rabbit
2900,5.158067,6.3,Space Battleship Yamato
2901,5.727602,5.8,5 Days of War
2902,25.496926,6.9,Triangle
2903,0.489271,4.3,10 Days in a Madhouse
2904,11.150261,6.0,Heaven is for Real
2905,53.595686,7.7,Snatch
2906,0.186234,4.3,Dancin' It's On
2907,20.747994,6.4,Pet Sematary
2908,2.930853,7.5,Madadayo
2909,4.75919,5.5,The Cry of the Owl
2910,0.753362,6.3,A Tale of Three Cities
2911,45.072136,6.9,Gremlins
2912,126.393695,8.1,Star Wars
2913,56.805781,5.7,Dirty Grandpa
2914,12.854853,7.4,Doctor Zhivago
2915,14.637357,7.1,Trash
2916,21.801188,6.2,High School Musical 3: Senior Year
2917,31.019381,7.2,The Fighter
2918,11.227087,6.4,Jackass Number Two
2919,19.231507,7.3,My Cousin Vinny
2920,31.162838,7.3,If I Stay
2921,3.94487,3.9,Drive Hard
2922,7.559192,6.6,Major League
2923,7.377587,5.6,St. Trinian's
2924,38.018085,6.7,Phone Booth
2925,33.283554,7.5,A Walk to Remember
2926,15.864928,7.3,Dead Man Walking
2927,23.449703,6.6,Cruel Intentions
2928,31.900899,6.0,Saw VI
2929,14.282314,6.5,History of the World: Part I
2930,7.645979,7.4,The Secret Life of Bees
2931,3.495758,4.1,Corky Romano
2932,7.558959,5.9,Raising Cain
2933,3.375208,6.4,F.I.S.T.
2934,4.234269,5.5,Invaders from Mars
2935,39.337949,7.2,Brooklyn
2936,29.543331,7.7,Barry Lyndon
2937,4.12064,5.8,Out Cold
2938,2.259537,5.7,The Ladies Man
2939,7.722021,6.3,Quartet
2940,7.063053,4.9,Tomcats
2941,16.003958,7.0,Frailty
2942,21.204929,7.3,Woman in Gold
2943,6.799314,6.6,Kinsey
2944,33.758281,7.3,Army of Darkness
2945,9.371811,5.4,Slackers
2946,33.282794,7.5,What's Eating Gilbert Grape
2947,3.208172,8.2,The Visual Bible: The Gospel of John
2948,4.131918,6.8,Vera Drake
2949,4.093288,5.1,The Guru
2950,1.187671,6.6,The Perez Family
2951,36.319205,7.2,Inside Llewyn Davis
2952,4.146752,5.8,O
2953,9.705589,5.1,Return to the Blue Lagoon
2954,1.396985,5.9,The Molly Maguires
2955,4.056774,6.0,Romance & Cigarettes
2956,5.062687,6.2,Copying Beethoven
2957,3.122152,5.6,Brighton Rock
2958,32.943848,5.9,Saw V
2959,0.700127,7.3,Machine Gun McCain
2960,31.763201,5.9,LOL
2961,8.950864,5.7,Jindabyne
2962,3.246903,6.1,Kabhi Alvida Naa Kehna
2963,4.519523,6.3,An Ideal Husband
2964,18.764453,5.2,The Last Days on Mars
2965,6.340135,5.6,Darkness
2966,86.201184,7.9,2001: A Space Odyssey
2967,56.105798,7.3,E.T. the Extra-Terrestrial
2968,12.792446,5.8,In the Land of Women
2969,1.985552,6.8,The Blue Butterfly
2970,0.037073,8.5,There Goes My Baby
2971,0.12082,5.2,Housefull
2972,3.646848,5.0,September Dawn
2973,5.759545,6.4,For Greater Glory - The True Story of Cristiada
2974,25.302978,7.0,The Bélier Family
2975,43.734886,7.9,Good Will Hunting
2976,10.016909,5.3,Misconduct
2977,33.124871,6.1,Saw III
2978,10.892398,6.5,Stripes
2979,14.754281,5.8,Bring It On
2980,53.727146,6.1,The Purge: Election Year
2981,8.9876,5.7,She's All That
2982,29.244768,5.9,Saw IV
2983,14.447723,5.6,White Noise
2984,5.882208,6.0,Madea's Family Reunion
2985,17.3393,6.7,The Color of Money
2986,19.524972,7.2,The Longest Day
2987,8.932837,6.4,The Mighty Ducks
2988,35.695442,5.8,The Grudge
2989,26.598884,6.5,Happy Gilmore
2990,23.316208,6.1,Jeepers Creepers
2991,25.929893,6.7,Bill & Ted's Excellent Adventure
2992,8.305998,7.0,Oliver!
2993,21.258991,6.9,The Best Exotic Marigold Hotel
2994,5.699058,6.6,Recess: School's Out
2995,36.582038,5.9,Mad Max Beyond Thunderdome
2996,34.224204,6.4,Commando
2997,38.179483,5.8,The Boy
2998,30.934688,5.8,Devil
2999,7.499639,6.0,Friday After Next
3000,45.946524,6.2,Insidious: Chapter 3
3001,4.928777,6.4,The Last Dragon
3002,10.125029,5.4,The Lawnmower Man
3003,20.452449,6.4,Nick and Norah's Infinite Playlist
3004,14.543435,6.8,Dogma
3005,6.015354,5.5,The Banger Sisters
3006,12.902975,6.2,Twilight Zone: The Movie
3007,6.216203,6.3,Road House
3008,3.290639,6.0,A Low Down Dirty Shame
3009,4.844451,5.0,Swimfan
3010,9.559737,5.3,Employee of the Month
3011,11.350382,6.1,Can't Hardly Wait
3012,13.455373,6.9,The Outsiders
3013,31.974359,6.2,Pete's Dragon
3014,16.78512,6.9,The Dead Zone
3015,26.090495,5.4,Sinister 2
3016,2.698185,5.8,Sparkle
3017,5.904126,5.0,Valentine
3018,22.888173,5.8,The Fourth Kind
3019,5.025446,6.4,A Prairie Home Companion
3020,2.580808,5.2,Sugar Hill
3021,4.192064,5.3,Invasion U.S.A.
3022,2.596338,6.1,Roll Bounce
3023,18.289303,7.5,Rushmore
3024,26.268209,4.7,Skyline
3025,17.592299,6.3,The Second Best Exotic Marigold Hotel
3026,6.27141,6.4,Kit Kittredge: An American Girl
3027,11.158906,5.5,The Perfect Man
3028,3.079862,6.3,Mo' Better Blues
3029,8.288813,6.1,Kung Pow: Enter the Fist
3030,32.579697,6.6,Tremors
3031,33.555764,6.0,Wrong Turn
3032,2.959547,6.6,The Long Riders
3033,4.068107,6.0,The Corruptor
3034,17.663353,7.0,Mud
3035,4.207456,5.6,Reno 911!: Miami
3036,7.944457,8.0,One Direction: This Is Us
3037,3.352702,5.4,"The Goods: Live Hard, Sell Hard"
3038,5.856363,5.6,Hey Arnold! The Movie
3039,21.006078,6.6,My Week with Marilyn
3040,5.647538,6.2,The Matador
3041,1.000178,8.1,Love Jones
3042,27.247013,6.7,The Gift
3043,1.83428,6.1,End of the Spear
3044,11.592129,5.5,Get Over It
3045,18.366362,7.4,Office Space
3046,6.736274,6.4,Drop Dead Gorgeous
3047,28.570174,6.8,Big Eyes
3048,5.671691,6.2,Very Bad Things
3049,5.842299,5.3,Sleepover
3050,9.525626,6.4,Body Double
3051,14.038512,5.1,MacGruber
3052,9.177896,6.8,Dirty Pretty Things
3053,35.350303,4.4,Movie 43
3054,12.067921,5.3,Over Her Dead Body
3055,30.863082,6.3,Seeking a Friend for the End of the World
3056,10.254807,5.9,Cedar Rapids
3057,73.567232,8.2,American History X
3058,16.361743,5.9,The Collection
3059,1.374409,5.5,Teacher's Pet
3060,6.18869,7.3,The Red Violin
3061,15.280261,7.7,The Straight Story
3062,0.753481,5.5,Deuces Wild
3063,14.105392,6.4,Bad Words
3064,14.905357,6.2,"Run, Fatboy, Run"
3065,0.518056,3.8,Heartbeeps
3066,12.172131,6.5,Black or White
3067,3.084874,4.1,On the Line
3068,17.078656,6.9,Rescue Dawn
3069,16.318608,6.6,Danny Collins
3070,10.409155,6.1,"Jeff, Who Lives at Home"
3071,5.355763,6.9,I Am Love
3072,4.725357,5.4,Atlas Shrugged Part II
3073,4.850402,5.7,Romeo Is Bleeding
3074,8.902102,6.6,The Limey
3075,28.223163,7.2,Crash
3076,3.007816,6.4,The House of Mirth
3077,1.610132,6.8,Malone
3078,8.326131,7.3,Peaceful Warrior
3079,3.919057,4.4,Bucky Larson: Born to Be a Star
3080,2.23411,6.3,Bamboozled
3081,19.865989,4.8,The Forest
3082,0.310513,6.0,Sphinx
3083,19.263477,5.8,While We're Young
3084,4.123533,7.0,A Better Life
3085,6.948401,6.4,Spider
3086,3.988432,5.4,Gun Shy
3087,5.099923,6.8,Nicholas Nickleby
3088,19.494703,6.4,The Iceman
3089,3.759988,5.5,Krrish
3090,4.176066,6.2,Cecil B. Demented
3091,16.436178,6.5,Killer Joe
3092,14.979375,6.1,The Joneses
3093,8.045488,6.8,Owning Mahowny
3094,8.312153,4.9,The Brothers Solomon
3095,10.733761,6.0,My Blueberry Nights
3096,0.111313,6.3,Illuminata
3097,4.570043,4.8,Swept Away
3098,6.265659,5.6,"War, Inc."
3099,17.54768,6.6,Shaolin Soccer
3100,3.412162,5.5,The Brown Bunny
3101,0.627964,6.4,The Swindle
3102,5.75555,6.5,Rosewater
3103,1.031142,5.3,The Chambermaid on the Titanic
3104,7.554799,5.9,Coriolanus
3105,2.85283,6.3,Imaginary Heroes
3106,1.769593,6.4,High Heels and Low Lifes
3107,9.805551,6.5,World's Greatest Dad
3108,12.898984,6.4,Severance
3109,2.803642,6.0,Edmond
3110,6.085879,6.4,Welcome to the Rileys
3111,11.946898,4.1,Police Academy: Mission to Moscow
3112,0.397341,6.0,Blood Done Sign My Name
3113,0.072085,5.8,Cinco de Mayo: La Batalla
3114,2.849895,6.2,Elsa & Fred
3115,0.666218,3.0,"An Alan Smithee Film: Burn, Hollywood, Burn"
3116,1.388136,4.8,The Open Road
3117,2.631688,5.4,The Good Guy
3118,10.955567,4.7,Motherhood
3119,0.122874,5.8,Free Style
3120,5.145655,5.1,Strangerland
3121,1.728816,7.0,Janky Promoters
3122,3.064563,3.9,Blonde Ambition
3123,9.318033,5.7,The Oxford Murders
3124,7.245108,5.4,The Reef
3125,9.085482,6.4,Eulogy
3126,6.814247,5.6,White Noise 2: The Light
3127,2.873796,4.3,Beat the World
3128,4.481897,6.1,Fifty Dead Men Walking
3129,1.413934,6.5,Jungle Shuffle
3130,2.574014,6.4,Adam Resurrected
3131,1.617943,6.9,Of Horses and Men
3132,1.259968,4.3,It's a Wonderful Afterlife
3133,5.099472,4.0,The Devil's Tomb
3134,2.131524,6.4,Partition
3135,0.304566,5.0,Good Intentions
3136,11.847324,7.1,"The Good, The Bad, The Weird"
3137,10.013629,4.9,Nurse 3-D
3138,3.753703,6.7,Gunless
3139,19.978021,6.4,Adventureland
3140,3.588529,6.0,The Lost City
3141,9.337388,6.4,Next Friday
3142,11.431434,4.3,American Heist
3143,28.675891,6.5,You Only Live Twice
3144,9.70276,6.1,Plastic
3145,17.151293,7.5,Amour
3146,11.225044,4.5,Poltergeist III
3147,5.346205,4.9,Re-Kill
3148,14.562991,7.0,"It's a Mad, Mad, Mad, Mad World"
3149,19.747809,7.3,Volver
3150,12.928269,6.2,Heavy Metal
3151,3.193777,6.2,Gentlemen Broncos
3152,5.107235,6.9,Richard III
3153,10.073144,5.1,Into the Grizzly Maze
3154,4.807549,6.0,Kites
3155,36.173598,7.0,Melancholia
3156,5.499412,7.1,Red Dog
3157,5.900535,7.3,Jab Tak Hai Jaan
3158,94.184658,7.9,Alien
3159,29.262427,7.2,The Texas Chain Saw Massacre
3160,17.611971,6.3,The Runaways
3161,7.623979,7.4,Fiddler on the Roof
3162,31.036,6.5,Thunderball
3163,10.424596,5.7,Detention
3164,7.720692,7.0,Loose Cannons
3165,6.717994,6.9,Set It Off
3166,3.951041,6.8,The Best Man
3167,27.600843,6.3,Child's Play
3168,14.098952,7.3,Sicko
3169,82.975841,6.6,The Purge: Anarchy
3170,3.269459,4.9,Down to You
3171,18.514292,6.6,Harold & Kumar Go to White Castle
3172,7.029126,6.7,The Contender
3173,11.233081,6.5,Boiler Room
3174,34.022209,7.1,Trading Places
3175,4.134327,4.8,Black Christmas
3176,6.904734,5.8,Breakin' All the Rules
3177,4.641006,7.4,Henry V
3178,5.663889,6.8,The Savages
3179,1.118511,6.3,Chasing Papi
3180,8.775844,6.4,The Way of the Gun
3181,2.062087,6.5,Igby Goes Down
3182,8.738737,6.0,PCU
3183,4.976268,6.8,The Ultimate Gift
3184,3.810697,5.7,The Ice Pirates
3185,2.365328,6.0,Gracie
3186,5.2545,5.5,Trust the Man
3187,5.293363,6.1,Hamlet 2
3188,10.932711,6.9,Velvet Goldmine
3189,9.05029,7.2,The Wailing
3190,9.933926,6.8,Glee: The Concert Movie
3191,0.843067,5.1,The Legend of Suriyothai
3192,8.218383,6.0,Two Evil Eyes
3193,5.119593,5.8,Barbecue
3194,2.872281,7.0,All or Nothing
3195,0.717811,4.8,Princess Kaiulani
3196,1.458884,6.1,Opal Dream
3197,7.028946,6.8,Flame & Citron
3198,2.009597,4.5,Undiscovered
3199,7.247023,7.0,Red Riding: In the Year of Our Lord 1974
3200,2.351706,5.6,The Girl on the Train
3201,4.799022,5.8,Veronika Decides to Die
3202,16.072466,6.3,Crocodile Dundee
3203,3.891186,5.2,"Ultramarines: A Warhammer 40,000 Movie"
3204,3.789485,5.9,The I Inside
3205,3.949796,7.3,Beneath Hill 60
3206,14.038703,7.9,Polisse
3207,18.172736,6.3,Awake
3208,1.881466,8.0,Star Wars: Clone Wars: Volume 1
3209,6.677926,5.6,Skin Trade
3210,24.750909,6.8,The Lost Boys
3211,17.697042,6.8,Crazy Heart
3212,7.000949,6.8,The Rose
3213,11.436405,5.6,Baggage Claim
3214,14.171759,5.7,Barbarella
3215,0.702971,6.1,Shipwrecked
3216,13.476596,6.7,Election
3217,3.604863,6.8,The Namesake
3218,40.28709,6.8,The DUFF
3219,3.809131,3.4,Glitter
3220,11.708343,5.6,The Haunting in Connecticut 2: Ghosts of Georgia
3221,2.60632,6.6,Silmido
3222,9.230073,6.8,Bright Star
3223,14.719886,7.7,My Name Is Khan
3224,28.540614,6.6,All Is Lost
3225,0.034259,7.0,Limbo
3226,1.840511,6.6,Namastey London
3227,6.787967,7.1,The Wind That Shakes the Barley
3228,3.353176,7.2,Yeh Jawaani Hai Deewani
3229,7.973109,7.0,Quo Vadis
3230,5.897479,6.7,Repo! The Genetic Opera
3231,1.465762,4.3,Valley of the Wolves: Iraq
3232,121.463076,8.3,Pulp Fiction
3233,10.639916,7.0,The Muppet Movie
3234,89.095538,7.6,Nightcrawler
3235,2.62082,5.1,Club Dread
3236,37.960289,7.4,The Sound of Music
3237,21.735068,6.1,Splash
3238,14.793177,7.5,Little Miss Sunshine
3239,51.109279,7.8,Stand by Me
3240,45.490374,7.1,28 Days Later
3241,3.804597,4.8,You Got Served
3242,26.356697,7.2,Escape from Alcatraz
3243,3.501158,7.0,Brown Sugar
3244,2.088251,5.7,A Thin Line Between Love and Hate
3245,33.372828,7.0,50/50
3246,8.864368,5.3,Shutter
3247,37.821106,6.1,That Awkward Moment
3248,4.293706,5.6,Modern Problems
3249,3.467923,7.5,Kicks
3250,10.19377,7.2,Much Ado About Nothing
3251,25.289665,6.5,On Her Majesty's Secret Service
3252,14.730796,6.4,New Nightmare
3253,4.482714,5.8,Drive Me Crazy
3254,4.932893,6.7,Akeelah and the Bee
3255,7.894489,6.4,Half Baked
3256,13.987772,5.2,New in Town
3257,45.310443,7.3,American Psycho
3258,9.799177,6.1,The Good Girl
3259,5.069095,6.5,Bon Cop Bad Cop
3260,13.517017,5.9,The Boondock Saints II: All Saints Day
3261,1.353971,5.7,The City of Your Final Destination
3262,14.969093,6.6,Enough Said
3263,45.395839,6.7,Easy A
3264,0.269661,3.9,The Inkwell
3265,5.93923,6.6,Shadow of the Vampire
3266,11.837067,5.7,Prom
3267,2.149469,4.6,The Pallbearer
3268,1.569449,4.9,Held Up
3269,3.535789,5.5,Woman on Top
3270,5.897391,6.9,Howards End
3271,21.024346,7.0,Anomalisa
3272,7.235794,7.0,Another Year
3273,8.204829,6.9,8 Women
3274,8.403859,5.7,Showdown in Little Tokyo
3275,4.221313,6.3,Clay Pigeons
3276,13.143045,6.9,It's Kind of a Funny Story
3277,6.138802,6.6,Made in Dagenham
3278,1.939054,6.9,When Did You Last See Your Father?
3279,8.717235,6.7,Prefontaine
3280,0.289433,4.3,The Wicked Lady
3281,10.621353,7.3,The Secret of Kells
3282,35.735689,7.3,Begin Again
3283,7.433574,5.9,Down in the Valley
3284,4.090382,5.8,Brooklyn Rules
3285,0.812776,4.9,Restless
3286,6.335881,5.9,The Singing Detective
3287,1.278092,7.0,The Land Girls
3288,5.244518,6.6,Fido
3289,1.265683,5.2,The Wendell Baker Story
3290,10.791954,6.4,Wild Target
3291,9.782433,5.6,Pathology
3292,4.409263,6.9,Wuthering Heights
3293,3.942464,6.3,10th & Wolf
3294,2.597665,5.6,Dear Wendy
3295,6.500835,5.1,Aloft
3296,39.338097,7.8,Akira
3297,12.893219,5.8,The Death and Life of Bobby Z
3298,0.983484,6.1,The Rocket: The Legend of Rocket Richard
3299,2.214925,4.6,Swelter
3300,1.86453,4.3,My Lucky Star
3301,9.100352,7.0,Imagine Me & You
3302,7.828459,7.0,Mr. Church
3303,11.000654,6.4,Swimming Pool
3304,5.0005,5.4,Green Street Hooligans: Underground
3305,6.41678,5.9,The Blood of Heroes
3306,2.101718,4.1,Code of Honor
3307,19.585801,7.0,Driving Miss Daisy
3308,4.105363,6.6,Soul Food
3309,17.318839,6.5,Rumble in the Bronx
3310,3.363973,6.6,Far from Men
3311,29.01153,7.1,Thank You for Smoking
3312,20.745052,5.6,Hostel: Part II
3313,16.990308,6.8,An Education
3314,4.820166,5.7,Shopgirl
3315,2.226412,5.8,The Hotel New Hampshire
3316,8.526635,6.8,Narc
3317,1.369528,4.5,Men with Brooms
3318,1.82184,4.0,Witless Protection
3319,0.571663,6.1,The Work and the Glory
3320,14.652342,5.7,Extract
3321,1.71729,5.2,Masked and Anonymous
3322,0.024186,7.0,Betty Fisher and Other Stories
3323,8.859657,6.2,Code 46
3324,0.086731,5.8,Outside Bet
3325,7.802245,6.2,Albert Nobbs
3326,1.589693,6.4,Black November
3327,0.553752,6.0,Ta Ra Rum Pum
3328,24.281951,7.7,Persepolis
3329,9.983004,5.6,The Hole
3330,25.281197,7.5,The Wave
3331,38.150787,6.4,The Neon Demon
3332,16.829837,6.7,Harry Brown
3333,1.288173,4.4,The Omega Code
3334,19.782725,7.0,Juno
3335,4.943588,5.5,Pound of Flesh
3336,34.634181,6.3,Diamonds Are Forever
3337,143.659698,8.4,The Godfather
3338,18.422323,6.1,Flashdance
3339,45.610993,7.2,(500) Days of Summer
3340,17.681707,7.1,The Piano
3341,35.897151,6.1,Magic Mike
3342,11.199544,4.9,Darkness Falls
3343,30.465138,6.4,Live and Let Die
3344,5.675535,6.5,My Dog Skip
3345,29.173266,6.7,"Definitely, Maybe"
3346,4.492455,6.0,Jumping the Broom
3347,17.717681,6.8,"Good Night, and Good Luck."
3348,17.434862,6.8,Capote
3349,25.511217,6.8,Desperado
3350,12.268143,6.6,Logan's Run
3351,30.214716,6.3,The Man with the Golden Gun
3352,6.872784,4.9,Action Jackson
3353,23.413188,6.8,The Descent
3354,1.830306,7.5,Michael Jordan to the Max
3355,14.741589,4.4,Devil's Due
3356,5.500324,6.3,Flirting with Disaster
3357,16.754452,6.6,The Devil's Rejects
3358,29.761163,7.2,Dope
3359,2.772178,6.2,In Too Deep
3360,19.301432,6.0,House of 1000 Corpses
3361,0.000372,4.0,Alien Zone
3362,23.612409,6.6,A Serious Man
3363,6.557643,6.5,Get Low
3364,9.887662,5.8,Warlock
3365,8.079046,7.0,Beyond the Lights
3366,21.626288,7.3,A Single Man
3367,14.672151,7.0,The Last Temptation of Christ
3368,2.627232,5.6,Outside Providence
3369,12.150871,6.5,Bride & Prejudice
3370,2.128211,6.8,Rabbit-Proof Fence
3371,2.881239,3.8,Who's Your Caddy?
3372,4.857028,5.7,Split Second
3373,2.206097,6.7,The Other Side of Heaven
3374,3.721858,7.4,Veer-Zaara
3375,5.091253,6.4,Redbelt
3376,15.212569,6.1,Cyrus
3377,0.838938,6.4,A Dog Of Flanders
3378,7.051521,6.1,Auto Focus
3379,11.400229,6.2,Factory Girl
3380,21.276864,7.4,We Need to Talk About Kevin
3381,1.799504,5.8,The Christmas Candle
3382,2.932784,5.0,The Mighty Macs
3383,2.550045,4.5,Losin' It
3384,5.517597,6.7,Mother and Child
3385,3.829937,6.2,March or Die
3386,8.893676,7.1,The Visitors
3387,9.590373,6.0,Somewhere
3388,7.155519,5.7,I Hope They Serve Beer in Hell
3389,0.587276,2.7,Chairman of the Board
3390,13.635828,6.7,Hesher
3391,10.416332,5.8,Dom Hemingway
3392,5.038953,6.2,Gerry
3393,1.498245,7.7,The Heart of Me
3394,8.184588,7.1,Freeheld
3395,2.26778,5.9,The Extra Man
3396,3.120016,6.7,Hard to Be a God
3397,8.207425,6.0,Ca$h
3398,2.356244,6.3,Wah-Wah
3399,34.917447,7.2,The Boondock Saints
3400,0.542814,5.8,Z Storm
3401,5.060656,5.0,Twixt
3402,5.33861,5.1,The Snow Queen
3403,1.874783,6.5,Alpha and Omega: The Legend of the Saw Tooth Cave
3404,14.574995,7.0,Pale Rider
3405,8.591387,6.9,Stargate: The Ark of Truth
3406,26.181753,7.4,Dazed and Confused
3407,21.01755,6.1,High School Musical 2
3408,3.139294,6.8,Two Lovers and a Bear
3409,6.665164,5.8,Criminal Activities
3410,2.832628,6.3,Aimee & Jaguar
3411,3.528643,6.7,The Chumscrubber
3412,4.665309,6.1,Shade
3413,25.613197,5.6,House at the End of the Street
3414,21.285206,7.9,Incendies
3415,4.240495,5.8,"Remember Me, My Love"
3416,3.810943,5.1,Perrier’s Bounty
3417,23.604936,7.8,Elite Squad
3418,60.225219,5.6,Annabelle
3419,0.050456,5.2,Bran Nue Dae
3420,17.705671,7.4,Boyz n the Hood
3421,6.847099,6.8,La Bamba
3422,8.067702,6.3,The Four Seasons
3423,11.208769,6.8,Dressed to Kill
3424,2.163683,6.2,The Adventures of Huck Finn
3425,11.142389,7.0,Go
3426,11.885221,5.1,Friends with Money
3427,12.524953,7.0,The Andromeda Strain
3428,1.537859,4.1,Bats
3429,3.481517,7.0,Nowhere in Africa
3430,40.688426,7.0,Shame
3431,24.0034,7.0,Layer Cake
3432,2.639106,8.0,The Work and the Glory II: American Zion
3433,16.574756,6.5,The East
3434,5.483531,6.8,A Home at the End of the World
3435,1.068819,7.0,Aberdeen
3436,8.432401,7.1,The Messenger
3437,2.074295,6.0,Tracker
3438,11.357474,7.5,Control
3439,74.234793,7.3,The Terminator
3440,11.086001,7.4,"Good bye, Lenin!"
3441,13.409125,7.2,The Damned United
3442,14.961629,7.3,The Return of the Living Dead
3443,16.139771,6.8,Mallrats
3444,67.608041,7.2,Grease
3445,49.802914,7.5,Platoon
3446,16.20985,6.8,Fahrenheit 9/11
3447,24.499996,7.4,Butch Cassidy and the Sundance Kid
3448,59.961523,7.4,Mary Poppins
3449,12.541983,7.4,Ordinary People
3450,23.431117,7.0,West Side Story
3451,15.929648,6.6,Caddyshack
3452,3.029944,6.5,The Brothers
3453,5.537646,7.1,The Wood
3454,64.025031,8.1,The Usual Suspects
